ENTRY   NAME    DISPLAYID   X        Y       Z      O

5939 Vira Younghoof | 4605 | -2357.02 -356.585 -8.87365 1.15192
1118 Rockjaw Backbreaker | 723 | -5533.43 -1745.38 339.267 5.47002
5595 Ironforge Guard | 3524 | -4995.1 -1224.35 501.769 0.715585
454 Young Goretusk | 503 | -9850.01 1317.18 44.0867 -0.386852
732 Murloc Lurker | 504 | -9178.25 -1255.59 75.2314 5.48231
5568 Captured Leper Gnome | 304 | -5490.56 -454.01 398.021 3.78736
30 Forest Spider | 366 | -9275.6 412.002 79.5214 3.86483
1195 Forest Lurker | 909 | -5182.29 -2912.5 333.407 5.00066
1689 Scarred Crag Boar | 744 | -5437.23 -2460.1 401.088 3.61805
1302 Bernard Gump | 1425 | -8827.97 519.827 98.8659 5.39307
1727 Defias Worker | 2528 | -11207.9 1677.06 24.5127 1.51597
5166 Ormyr Flinteye | 3100 | -4648.42 -1131.72 508.634 0
94 Defias Cutpurse | 2361 | -9219.74 235.358 73.0882 5.57001
390 Porcine Entourage | 477 | -9791.53 -887.324 39.8226 2.03279
6670 Westfall Woodworker | 3264 | -10661.3 1113.16 34.1967 4.15388
113 Stonetusk Boar | 377 | -9991.99 258.596 30.9839 5.59877
1731 UNKNOWN | 7110 | -189.081 -600.007 36.5839 3.73686
634 UNKNOWN | 2316 | -190.59 -501.205 52.5846 3.52823
6250 Crawler | 1249 | -10363.3 2064.88 5.01055 1.91549
442 Tarantula | 498 | -9739.59 -1850.3 44.1088 3.16112
69 Timber Wolf | 372 | -8981.72 -217.937 73.5193 4.2255
589 Defias Pillager | 2338 | -11016.8 1413.82 44.1946 5.77704
377 Priestess Josetta | 1295 | -9460.75 33.1338 63.9038 4.36332
1109 Fleshripper | 410 | -10496.3 1505.16 64.5586 2.48955
113 Stonetusk Boar | 377 | -9951.27 50.1799 33.4047 0.983232
883 Deer | 347 | -9614.58 -877.083 48.8807 0.78538
1933 Sheep | 856 | -9386.26 36.5372 60.189 4.45182
1172 Tunnel Rat Vermin | 26 | -4984.46 -2719.91 325.539 5.28901
199 Young Fleshripper | 410 | -10315.3 919.725 37.3403 4.67834
167 Morhan Coppertongue | 1844 | -5343.68 -2932.13 324.444 4.15388
1190 Mountain Boar | 702 | -5351.17 -2783.71 356.62 0.3172
721 Rabbit | 4626 | -9531.45 -2161.29 97.1502 2.00475
724 Burly Rockjaw Trogg | 611 | -6277.66 478.049 385.998 5.64564
1195 Forest Lurker | 909 | -5477.96 -2816.81 356.654 0.286727
727 Ironforge Mountaineer | 1598 | -5536.87 -2392.32 400.511 3.21141
707 Rockjaw Trogg | 606 | -6387.5 379.167 381.999 4.34652
3035 Flatland Cougar | 1058 | -2117.53 -186.38 -6.9272 -1.4013
94 Defias Cutpurse | 2362 | -9485.46 316.006 52.3667 3.38521
157 Goretusk | 389 | -10462.8 1579.45 58.7006 5.51369
2532 Donna | 252 | -8811.84 608.784 95.7308 2.11888
1933 Sheep | 856 | -9373.58 137.692 61.359 4.42057
2110 Black Rat | 1141 | -10864.6 418.75 40.0461 1.63875
5858 Greater Lava Spider | 4458 | -7020.76 -979.859 248.689 1.68144
883 Deer | 347 | -9573.64 -1148.54 44.531 5.3188
458 Murloc Hunter | 506 | -10556.1 2139.88 -8.56121 3.90366
1117 Rockjaw Bonesnapper | 726 | -5538.48 -1703.46 343.866 5.00059
1117 Rockjaw Bonesnapper | 726 | -5550.63 -1755.33 341.361 1.12157
833 Coyote Packleader | 643 | -9990.68 1738.32 35.1423 5.97039
157 Goretusk | 389 | -10864.5 1509.37 44.3258 0.142035
1726 Defias Magician | 2321 | -11231.2 1618.41 32.9974 4.97419
704 Ragged Timber Wolf | 776 | -6374.78 337.339 386.082 2.99672
113 Stonetusk Boar | 377 | -9682.62 105.997 45.7979 5.46023
590 Defias Looter | 2341 | -11066.8 1552.69 44.6756 3.017
646 UNKNOWN | 2026 | -22.8471 -797.283 20.3745 1.0472
705 Ragged Young Wolf | 855 | -6207.38 451.415 387.636 0.547988
3947 UNKNOWN | 7112 | -91.6803 -789.071 17.1799 5.65115
524 Rockhide Boar | 389 | -9692.02 -887.433 43.2946 1.17796
1472 Morgg Stormshot | 5570 | -8469.34 582.931 96.052 5.37561
46 Murloc Forager | 504 | -8989.47 -1223.1 73.4447 2.6529
1138 Snow Tracker Wolf | 372 | -5417.37 -286.325 401.747 4.76882
589 Defias Pillager | 2338 | -10965.2 1446.57 46.2158 3.16992
833 Coyote Packleader | 643 | -9903.44 1679.15 34.4121 3.11383
97 Riverpaw Runt | 374 | -9894.57 625.102 40.2928 6.07539
1984 Young Thistle Boar | 6807 | 10415.4 917.799 1319.57 1.39626
7027 Blackrock Slayer | 6047 | -7689.83 -1541.25 132.24 3.71755
1922 Gray Forest Wolf | 372 | -9580.22 -588.803 56.9394 -2.37457
1126 Large Crag Boar | 381 | -5813.88 -647.12 397.9 0.50544
1976 Stormwind City Patroller | 3167 | -8732.9 762.71 98.0171 2.18029
2442 Cow | 1060 | -9723.18 -1231.58 50.3772 1.38955
475 Kobold Tunneler | 139 | -9879.44 217.719 14.1191 -1.78282
1133 Starving Winter Wolf | 802 | -5233.83 127.311 394.306 0.755372
7381 Silver Tabby | 5555 | -8845.57 726.918 97.5537 5.29575
524 Rockhide Boar | 389 | -9815.32 48.5837 34.637 0.620476
458 Murloc Hunter | 506 | -10620.8 2051.77 13.0857 5.00139
525 Mangy Wolf | 372 | -9604.22 496.508 41.8921 1.18661
6 Kobold Vermin | 365 | -8781.02 -192.604 83.4634 0.194713
1127 Elder Crag Boar | 381 | -5408.63 232.459 396.11 5.14963
598 UNKNOWN | 308 | -165.125 -403.208 57.3258 5.48033
69 Timber Wolf | 372 | -8854.79 -86.7717 83.0691 1.68619
721 Rabbit | 328 | -9642.17 -1822.61 52.2724 0.942822
4075 Rat | 1141 | -8785.44 461.537 97.9481 2.45685
94 Defias Cutpurse | 2362 | -9245.9 125.181 71.6428 5.21916
68 Stormwind City Guard | 3167 | -8675.93 638.677 97.0547 2.23402
117 Riverpaw Gnoll | 174 | -9726.79 1011.15 37.2965 4.21117
721 Rabbit | 328 | -9692.4 681 33.7796 4.05636
3062 Meela Dawnstrider | 2579 | -2873.88 -264.709 54.0072 3.7001
721 Rabbit | 328 | -5688.59 -547.989 398.781 0.0618363
127 Murloc Tidehunter | 386 | -11085.7 2067.87 4.18487 4.44751
2671 Mechanical Squirrel | 134 | -8846.13 568.638 95.699 2.56664
517 Murloc Oracle | 529 | -11012.9 2027.82 10.9163 0.604599
525 Mangy Wolf | 372 | -9372.58 56.8519 60.898 -0.573804
2031 Young Nightsaber | 3030 | 10443.3 607.778 1325.04 5.83791
5857 Searing Lava Spider | 4457 | -7325.8 -1596.33 315.674 4.20403
524 Rockhide Boar | 389 | -9643.55 -445.995 56.8395 4.79806
1984 Young Thistle Boar | 6807 | 10390.2 871.358 1324.18 5.88975
1860 Voidwalker | 1132 | -9700.18 667.048 32.9411 1.07566
416 Imp | 4449 | -11025.4 1517.18 42.8914 1.55928
118 Prowler | 380 | -9408.83 -1110.19 60.5241 4.38115
1124 Frostmane Shadowcaster | 5613 | -5644.75 675.881 388.48 1.48346
706 Frostmane Troll Whelp | 5606 | -6601.72 389.411 389.016 2.46917
548 Murloc Minor Tidecaller | 983 | -9448.21 -2781.15 51.9819 1.95314
2198 Crier Goodman | 1525 | -8871.1 759.2 96.6581 0.0661681
416 Imp | 4449 | -4420.9 -2478.04 212.251 0.31416
6250 Crawler | 1249 | -10320.5 2064.69 2.63303 1.66982
217 Venom Web Spider | 959 | -10051.6 -945.44 35.2668 2.74422
116 Defias Bandit | 2357 | -9279.3 513.265 84.5322 4.77395
500 Riverpaw Scout | 174 | -9777.53 1178.28 41.6665 5.69103
299 Young Wolf | 447 | -9335.79 28.4889 62.0121 1.31281
6 Kobold Vermin | 365 | -8778.78 -155.86 81.5352 1.39592
114 Harvest Watcher | 378 | -10535 1703.18 41.5433 5.87316
2880 Hurom Juggendolf | 5041 | -5610.18 -1546.11 399.798 6.13096
721 Rabbit | 328 | -9675.86 -442.29 52.881 1.17075
449 Defias Knuckleduster | 2345 | -11275 1719.56 39.6991 3.37984
46 Murloc Forager | 504 | -9248.69 -1180.28 66.7266 2.7517
428 Dire Condor | 490 | -9588.22 -2318.88 64.3153 1.70419
1109 Fleshripper | 410 | -10281.2 1614.67 40.8734 0
1117 Rockjaw Bonesnapper | 726 | -5709.09 -1685.1 360.795 1.3302
2870 Henria Derth | 2585 | -5206.33 -479.098 387.736 2.21352
416 Imp | 4449 | -9241.64 -1292.96 76.3952 1.84176
478 Riverpaw Outrunner | 512 | -10106 581.627 36.7998 0.539749
395 Markus | 262 | -9276.83 345.285 75.4762 5.66926
454 Young Goretusk | 503 | -9854.55 1330.06 41.836 1.84973
824 Defias Digger | 556 | -11107.4 1496.65 24.8994 1.01418
171 Murloc Warrior | 391 | -10173.7 1974.37 14.6326 6.24609
257 Kobold Worker | 365 | -8666.98 -125.55 91.8193 5.61607
490 Protector Gariel | 2367 | -10524.7 1058.13 56.0015 1.309
620 Chicken | 304 | -10305.3 1414.35 40.1159 3.69268
38 Defias Thug | 5036 | -8949.48 -436.006 64.9036 1.80639
504 Defias Trapper | 2331 | -9961.99 1453.39 43.6926 5.64545
1680 Matthew Hooper | 3362 | -9315.38 -2156.69 63.4692 4.88586
272 Chef Grual | 1715 | -10509.6 -1160.54 28.0328 4.96886
721 Rabbit | 4626 | -8869.26 -386.943 70.0646 0.369176
217 Venom Web Spider | 959 | -10873.6 477.336 38.1955 2.07328
657 UNKNOWN | 2347 | -21.874 -802.941 19.7633 1.72788
441 Black Dragon Whelp | 497 | -9690.85 -2989.25 53.6545 2.09387
441 Black Dragon Whelp | 497 | -9659.09 -2368.86 64.1445 5.65453
114 Harvest Watcher | 378 | -9929.25 1224.03 42.34 6.18186
485 Blackrock Outrunner | 6034 | -9166.89 -2430.23 106.407 -0.591094
6 Kobold Vermin | 365 | -8793.18 -172.42 81.3014 5.48926
721 Rabbit | 4626 | -9757.89 610.121 32.366 3.38141
1135 Wendigo | 950 | -5607.42 -259.166 366.449 1.20882
2442 Cow | 1060 | -9349.69 -1185.95 65.803 4.96702
1319 Bryan Cross | 1510 | -8663.52 520.82 101.466 4.53786
454 Young Goretusk | 503 | -9891.67 1041.67 34.4556 0.918781
525 Mangy Wolf | 372 | -9544.82 -189.948 61.4817 0.305372
1933 Sheep | 856 | -4895.34 -2662.19 331.436 2.6689
454 Young Goretusk | 503 | -10115.9 1255.79 37.7082 3.88486
1191 Mangy Mountain Boar | 703 | -5615.33 -3717.97 313.062 4.74168
504 Defias Trapper | 2332 | -10721.7 1856.2 33.4464 1.50098
547 Great Goretusk | 499 | -10853.6 1008.05 31.9025 1.84937
1458 Telurinon Moonshadow | 1898 | -3687.09 -719.98 11.2215 4.61373
1199 Juvenile Snow Leopard | 748 | -5754.7 -285.818 358.098 1.41235
1135 Wendigo | 950 | -5663.59 -286.43 371.191 0.0600226
1128 Young Black Bear | 719 | -5754.31 -301.216 359.953 1.61968
935 Guard Pearce | 3447 | -9416.56 -2289.82 67.6711 2.32129
1697 Keeg Gibn | 3409 | -5387.62 302.251 394.054 0.715585
833 Coyote Packleader | 643 | -10045.2 1120.49 41.5958 1.33539
456 Murloc Minor Oracle | 504 | -9679.52 1548.27 12.589 2.68744
721 Rabbit | 4626 | -9222.25 281.866 73.3515 2.50135
46 Murloc Forager | 504 | -9233.88 -1217.29 71.8082 0.240713
38 Defias Thug | 5035 | -8895.74 -367.057 71.445 3.25493
7390 Cockatiel | 6191 | -8817.17 614.87 95.1609 5.31322
824 Defias Digger | 2441 | -11220.9 1486.6 17.7838 1.71042
2940 Frank Ward | 5046 | -10156.5 1199.53 36.3752 4.34587
721 Rabbit | 4626 | -5449.52 -2155.73 400.725 0.259744
118 Prowler | 380 | -9378.08 -1421.12 62.7999 5.89938
883 Deer | 347 | -10035.3 138.233 30.5517 3.7049
589 Defias Pillager | 2339 | -10961.8 1436.61 45.4658 5.28244
4075 Rat | 1418 | -8806.72 651.549 94.9148 2.7372
30 Forest Spider | 366 | -9273.22 412.499 80.1865 3.8664
428 Dire Condor | 490 | -9633.02 -2806.07 60.0196 -1.40409
2961 UNKNOWN | 1058 | -3288.76 -181.743 42.6982 6.14792
1121 Frostmane Snowstrider | 5607 | -5520.98 546.95 390.22 4.03425
525 Mangy Wolf | 372 | -9404.81 31.7425 58.4822 -0.133315
6368 Cat | 5585 | -9187.94 5.52984 78.0457 3.45688
623 Skeletal Miner | 158 | -11344.4 1555.69 30.9639 0
1163 Stonesplinter Skullthumper | 764 | -6023.68 -2988.01 402.032 4.01426
1417 Young Wetlands Crocilisk | 1035 | -3140.9 -1854.08 7.71252 5.01955
735 Murloc Streamrunner | 504 | -9412.4 -386.95 57.4693 4.53057
2956 Adult Plainstrider | 1220 | -2819.45 258.416 79.917 1.35545
299 Young Wolf | 447 | -8979.17 -62.5 90.6945 4.58404
735 Murloc Streamrunner | 504 | -9535.7 -397.804 58.2457 4.66761
1922 Gray Forest Wolf | 372 | -9480.37 -780.148 60.9289 1.89255
1725 Defias Watchman | 184 | -11275.1 1531.61 37.5827 5.3078
113 Stonetusk Boar | 377 | -9665.08 115.83 47.4119 3.10417
68 Stormwind City Guard | 3167 | -8936.07 520.215 96.3658 3.48635
1163 Stonesplinter Skullthumper | 764 | -6014.72 -2978.96 401.609 1.87084
423 Redridge Mongrel | 487 | -9751.74 -2182.58 59.3462 6.11854
822 Young Forest Bear | 640 | -9819.64 568.32 38.8349 1.36926
416 Imp | 4449 | -9815.31 105.677 43.5718 2.00981
454 Young Goretusk | 503 | -10418.2 1049.93 45.8781 3.18416
620 Chicken | 304 | -9464.58 47.9167 56.645 4.92615
213 Starving Dire Wolf | 785 | -10030.7 -1261.81 27.2095 0.419535
1417 Young Wetlands Crocilisk | 1035 | -3480.02 -2739.59 10.0094 1.30215
2966 Battleboar | 477 | -2996.04 -758.963 45.0259 -0.568938
157 Goretusk | 389 | -10395.7 923.048 42.6073 2.59325
833 Coyote Packleader | 643 | -10384.3 816.637 33.469 1.11587
524 Rockhide Boar | 389 | -9717.06 -115.85 35.1431 0.015528
395 Markus | 262 | -9277.4 345.555 75.4762 2.72538
1125 Crag Boar | 607 | -5610.81 -378.125 399.638 1.6781
69 Timber Wolf | 372 | -8763.52 -146.838 81.7835 -2.89182
1116 Rockjaw Ambusher | 726 | -5745.53 -1682.68 360.953 1.60803
1984 Young Thistle Boar | 6807 | 10448 958.925 1320.43 2.54059
94 Defias Cutpurse | 2361 | -9285.99 213.431 67.636 2.20575
124 Riverpaw Brute | 384 | -10866.8 1197.25 33.3146 6.21999
721 Rabbit | 328 | -5529.37 -2482.14 409.268 3.32004
721 Rabbit | 328 | -9452.48 -25.0422 59.2412 6.24609
2961 UNKNOWN | 1058 | -3282.08 -150.443 47.3829 4.24115
454 Young Goretusk | 503 | -10382.6 1037.61 33.775 2.36282
481 Defias Footpad | 2333 | -9863.8 972.224 29.9841 -1.6259
1976 Stormwind City Patroller | 3167 | -8915.47 544.374 94.3627 0.670869
1423 Stormwind Guard | 3257 | -9627.11 677.239 52.6589 1.93732
1135 Wendigo | 950 | -5495.17 -326.746 355.755 2.31852
1309 Wynne Larson | 26 | -4981.68 -2991.34 315.451 5.68328
213 Starving Dire Wolf | 785 | -9947.63 -1619.77 30.633 5.15631
114 Harvest Watcher | 378 | -10551.7 1660.34 41.88 1.23265
2957 Elder Plainstrider | 1221 | -1855.42 -283.398 -4.93154 3.05907
426 Redridge Brute | 489 | -9092.12 -2072.87 128.589 2.89794
423 Redridge Mongrel | 487 | -9717.87 -2253.47 60.847 1.2477
114 Harvest Watcher | 378 | -10167.4 1142.24 36.7938 -0.45148
1083 Murloc Shorestriker | 188 | -9609.32 -2652.04 57.941 5.92922
1207 Brawler | 765 | -6123.4 -2923.02 401.4 2.15187
833 Coyote Packleader | 643 | -10381.6 1790.83 35.3814 1.75606
883 Deer | 347 | -9005.99 -375.4 73.3728 1.15483
1135 Wendigo | 950 | -5582.15 -285.667 366.605 5.25487
441 Black Dragon Whelp | 497 | -9485 -2171.85 89.3223 0
1985 Thistle Boar | 3027 | 10749 788.179 1330.65 -0.789074
1117 Rockjaw Bonesnapper | 726 | -5603.04 -1680.15 349.964 6.00256
1673 Alyssa Eva | 257 | -10531.9 -1221.83 28.1064 1.65817
5855 Magma Elemental | 2075 | -7245.83 -1620.83 273.005 5.9077
1860 Voidwalker | 1132 | -10521 1113.51 45.1003 0.817155
1109 Fleshripper | 410 | -10882.9 1648.37 45.4887 4.18663
377 Priestess Josetta | 1295 | -9460.75 33.1338 63.9038 4.36332
30 Forest Spider | 366 | -9309.69 55.7886 77.6601 4.6714
5858 Greater Lava Spider | 4458 | -7149.26 -1016 243.301 3.86933
619 Defias Conjurer | 2329 | -11217 1563.3 32.5018 4.06897
456 Murloc Minor Oracle | 504 | -9632 1358.23 6.48876 0
69 Timber Wolf | 372 | -8767.69 -62.0586 91.9979 4.75546
116 Defias Bandit | 2357 | -9297.92 477.083 78.846 0.785344
524 Rockhide Boar | 389 | -9668.53 -256.907 63.3633 1.89292
475 Kobold Tunneler | 139 | -9895.67 169.476 30.8201 1.75938
590 Defias Looter | 2340 | -10963.8 1515.62 43.2017 -0.458501
2103 Dragonmaw Scout | 4925 | -4207.41 -2384.15 202.912 3.75246
116 Defias Bandit | 2358 | -9305.56 521.998 77.6351 4.65802
1304 Darian Singh | 1487 | -8886.89 985.503 124.541 4.67748
524 Rockhide Boar | 389 | -9653.71 -311.657 58.4123 5.15098
126 Murloc Coastrunner | 385 | -9600.81 1425.2 4.29309 2.15501
458 Murloc Hunter | 506 | -10295.7 2039.8 9.76742 2.28817
1416 Grimand Elmore | 4998 | -8387.14 685.202 95.356 3.00818
822 Young Forest Bear | 640 | -9504.87 -517.079 63.0509 3.14328
121 Defias Pathstalker | 2337 | -11024.2 1660.14 42.8221 4.10152
94 Defias Cutpurse | 2362 | -9483.72 279.006 52.8552 3.89473
416 Imp | 4449 | -9857.4 916.779 30.102 2.19668
1727 Defias Worker | 341 | -11252.8 1557.15 34.2227 6.06326
831 Sea Crawler | 642 | -9896.39 1878.66 -0.755554 3.73681
1162 Stonesplinter Scout | 763 | -5858.25 -2941.08 363.743 5.30223
7298 Demnul Farmountain | 6062 | -5015.96 -1278.57 507.836 5.34071
46 Murloc Forager | 504 | -9212.07 -1229.33 72.9972 1.46608
2671 Mechanical Squirrel | 134 | -8719.17 526.11 98.4337 2.00385
2980 Grull Hawkwind | 3808 | -2912.7 -257.54 53.0241 3.1765
113 Stonetusk Boar | 377 | -9963.78 394.309 35.4988 2.70211
1083 Murloc Shorestriker | 188 | -9629.93 -2624.75 57.1292 3.57082
525 Mangy Wolf | 372 | -9453.12 332.292 53.973 4.21851
124 Riverpaw Brute | 384 | -11081.6 1914.59 33.2307 2.26893
548 Murloc Minor Tidecaller | 983 | -9466.54 -2893.63 84.1201 0
1117 Rockjaw Bonesnapper | 726 | -5560.07 -1728.85 342.876 3.15015
824 Defias Digger | 556 | -11209.8 1575.38 29.6978 0.167109
1423 Stormwind Guard | 3257 | -9626.99 690.778 52.6589 6.19592
525 Mangy Wolf | 372 | -9250.49 426.609 85.7315 6.26366
68 Stormwind City Guard | 5446 | -8803.51 862.781 98.975 2.28638
620 Chicken | 304 | -9454.46 -1163.45 52.8553 0.47751
122 Defias Highwayman | 2342 | -11223.5 1393.16 89.2163 3.29867
1024 Bluegill Murloc | 188 | -3275.33 -1181.46 9.751 1.78353
69 Timber Wolf | 372 | -8800.02 -205.131 82.3712 0.107194
824 Defias Digger | 556 | -11240 1559.42 34.576 0.820305
1458 Telurinon Moonshadow | 1898 | -3690.04 -718.719 11.2278 2.73729
257 Kobold Worker | 365 | -8766.17 -140.297 82.1771 5.97419
199 Young Fleshripper | 410 | -9912.21 1083.74 35.3259 3.31381
69 Timber Wolf | 372 | -8849.94 -283.726 79.1265 1.8326
547 Great Goretusk | 499 | -9700.67 -2256.48 58.7993 4.54468
30 Forest Spider | 366 | -9385.86 191.507 60.9829 4.38619
2442 Cow | 1060 | -9546.35 62.5 61.0207 0
95 Defias Smuggler | 4419 | -9882.46 1307.67 42.5123 3.61283
313 Theocritus | 3348 | -9553.08 -728.152 99.2522 2.16421
1949 Servant of Azora | 5015 | -9562.19 -700.63 99.212 2.79459
1131 Winter Wolf | 801 | -5386.46 -774.482 396.071 1.57307
2532 Donna | 252 | -8824.11 624.201 93.8328 3.72539
589 Defias Pillager | 2338 | -10673.4 1755.73 39.3971 4.11898
423 Redridge Mongrel | 487 | -9732.07 -2256.26 60.9995 0.625558
2952 Bristleback Quilboar | 1967 | -3052.05 -1116.15 58.7264 0.948548
113 Stonetusk Boar | 377 | -9536.51 129.173 59.7422 0.849488
422 Murloc Flesheater | 486 | -9569.99 -2587.79 54.0782 0
705 Ragged Young Wolf | 855 | -6320.83 279.167 379.627 4.80478
524 Rockhide Boar | 389 | -9927.15 -60.5106 30.9791 2.38228
38 Defias Thug | 5035 | -8980.87 -395.431 70.9699 5.13934
257 Kobold Worker | 365 | -8731.89 -126.488 85.9859 5.83603
69 Timber Wolf | 372 | -8866.64 -79.538 83.2399 5.01807
735 Murloc Streamrunner | 504 | -9547.33 -383.335 61.4938 3.55719
94 Defias Cutpurse | 2362 | -9496.73 459.007 51.8739 1.95127
2671 Mechanical Squirrel | 134 | -8917.61 639.823 99.606 0.300932
299 Young Wolf | 447 | -8956.13 -79.5964 89.1923 2.11662
500 Riverpaw Scout | 174 | -10144.2 1735.28 31.7915 4.79966
452 Riverpaw Bandit | 383 | -10883.6 1153.7 36.9338 0.17998
6250 Crawler | 1249 | -10542.8 2154.26 -13.6958 2.21472
213 Starving Dire Wolf | 785 | -10046.5 -1185.58 30.0166 6.00408
620 Chicken | 304 | -9325.65 257.085 66.5444 4.17961
452 Riverpaw Bandit | 383 | -10867 1196.66 33.3513 1.1484
80 Kobold Laborer | 373 | -8635.26 -110.759 86.8383 5.68628
114 Harvest Watcher | 378 | -10519.8 1674.52 39.7585 4.79002
458 Murloc Hunter | 506 | -10732.2 2188.65 16.507 1.09956
113 Stonetusk Boar | 377 | -9574.68 111.46 59.7643 0.925918
424 Redridge Poacher | 488 | -9597.7 -2508.09 59.4286 3.7001
2442 Cow | 1060 | -9556.68 61.925 61.722 5.85568
735 Murloc Streamrunner | 504 | -9535.02 -250.476 59.6285 1.73645
416 Imp | 4449 | -9469.98 112.367 57.394 4.11463
1188 Grizzled Black Bear | 708 | -5551.44 -3148.5 339.126 4.95689
547 Great Goretusk | 499 | -10997.8 1111.47 38.7982 5.85446
1126 Large Crag Boar | 381 | -5413.4 -937.629 392.105 0.14192
126 Murloc Coastrunner | 385 | -9670.17 1145.33 6.52333 1.69212
1189 UNKNOWN | 707 | -5226.12 -4123.81 329.044 5.46774
1860 Voidwalker | 1132 | -9621.34 -2484.93 60.7319 5.41395
1125 Crag Boar | 607 | -5763.09 -227.264 351.965 5.01272
500 Riverpaw Scout | 174 | -10057.5 1843.54 35.9385 3.17393
620 Chicken | 304 | -9430.72 140.362 57.9587 1.71552
3508 Mikey | 251 | -8852.63 599.568 92.1114 3.84288
1125 Crag Boar | 607 | -5980.07 -544.973 407.324 3.14159
1131 Winter Wolf | 801 | -5334.17 -612.189 390.351 5.89465
4732 Randal Hunter | 3274 | -9441.02 -1391.25 46.8758 2.21657
416 Imp | 4449 | -10038.4 1211.11 40.2002 2.3044
454 Young Goretusk | 503 | -10493.8 1168.75 43.1655 1.77745
285 Murloc | 504 | -9547.99 -344.234 61.412 3.3842
2442 Cow | 1060 | -9489.84 -10.9222 57.2855 4.46796
735 Murloc Streamrunner | 504 | -9543.79 -393.32 60.6188 1.23003
1126 Large Crag Boar | 381 | -5537.45 -716.809 408.308 6.26527
620 Chicken | 304 | -10121.6 1069.49 36.2835 5.66682
598 UNKNOWN | 2444 | -231.309 -476.99 49.3445 1.06465
299 Young Wolf | 447 | -9396.28 59.4878 59.6098 2.95566
46 Murloc Forager | 504 | -9194.58 -1214.87 68.4347 1.0821
442 Tarantula | 498 | -9621.78 -1991.97 61.9781 0
1030 Black Slime | 360 | -4018.6 -2678.58 33.2489 3.00633
3210 Brave Proudsnout | 3771 | -2952.08 -297.917 57.2189 4.90973
524 Rockhide Boar | 389 | -9702.88 -315.192 55.0587 0.426229
721 Rabbit | 328 | -9072.22 -409.57 73.9978 1.10239
547 Great Goretusk | 499 | -10990.3 1302.21 42.9764 1.21656
94 Defias Cutpurse | 2362 | -9184.31 175.214 72.7525 5.64964
441 Black Dragon Whelp | 497 | -9645.06 -2851 53.0896 1.51216
1984 Young Thistle Boar | 6807 | 10326.2 720.67 1328.48 -0.746787
1417 Young Wetlands Crocilisk | 1035 | -3196.98 -2581.23 10.1612 -2.77373
454 Young Goretusk | 503 | -10226.9 913.396 39.3208 1.87524
1083 Murloc Shorestriker | 188 | -9554.72 -2648.64 53.0443 0.813015
824 Defias Digger | 556 | -11153.2 1565.97 20.5623 1.76188
115 Harvest Reaper | 379 | -10812.6 741.422 34.242 2.53166
1173 Tunnel Rat Scout | 26 | -4985.83 -2718.15 325.352 3.1997
590 Defias Looter | 2341 | -10261.4 1392.5 39.5841 0
80 Kobold Laborer | 373 | -8640.68 -132.633 87.1806 2.86234
1111 Leech Stalker | 711 | -3984.81 -2717.74 28.0992 3.53623
38 Defias Thug | 5035 | -8951.67 -411.179 67.204 0.36708
171 Murloc Warrior | 391 | -10230 2002.24 12.0664 1.70977
114 Harvest Watcher | 378 | -10183.9 1149.76 37.0021 1.02974
257 Kobold Worker | 365 | -8690.82 -70.7408 90.4044 2.88599
113 Stonetusk Boar | 377 | -9952.08 97.9167 32.9651 3.14151
442 Tarantula | 498 | -9618.38 -1826.28 52.3752 5.86125
1163 Stonesplinter Skullthumper | 764 | -5992.89 -2987.92 396.426 0.0966039
721 Rabbit | 328 | -9658.36 -2672.19 61.2033 0.575732
94 Defias Cutpurse | 2362 | -9458.4 275.469 53.5168 2.42642
114 Harvest Watcher | 378 | -10677.9 1654.79 42.2859 1.94649
594 Defias Henchman | 2323 | -11152.8 1562.82 21.0479 5.34631
565 Rabid Dire Wolf | 776 | -10882.5 517.38 35.4911 0.659496
517 Murloc Oracle | 529 | -10646.6 2071.18 7.9486 4.16216
1131 Winter Wolf | 801 | -5459.59 -747.135 396.222 1.63713
547 Great Goretusk | 499 | -9196.5 -2747.99 88.8564 5.49799
1188 Grizzled Black Bear | 708 | -5804.02 -3896.95 351.033 3.19438
299 Young Wolf | 447 | -8939.65 -46.334 90.9984 5.92535
454 Young Goretusk | 503 | -10292.5 1205.74 36.8088 3.50934
1922 Gray Forest Wolf | 372 | -9405.06 -1033.28 62.3298 5.98612
598 UNKNOWN | 2444 | -79.0664 -382.136 55.3884 4.64258
2231 Pygmy Tide Crawler | 996 | 6625.56 541.143 -1.61178 5.84628
7560 Snowshoe Rabbit | 328 | -8842.61 632.289 94.6917 2.01518
623 Skeletal Miner | 158 | -11287.9 1596.96 36.2807 1.01229
706 Frostmane Troll Whelp | 5606 | -6601.72 389.411 389.217 2.96706
38 Defias Thug | 5035 | -9027.22 -383.425 75.1575 0
299 Young Wolf | 447 | -8962.5 -79.1667 88.6923 2.40036
199 Young Fleshripper | 410 | -10316.2 919.784 37.8064 2.49262
428 Dire Condor | 490 | -9106.63 -2550.38 117.035 1.76358
114 Harvest Watcher | 378 | -10170.5 1128.12 36.8396 2.55646
6846 Defias Dockmaster | 1233 | -9952.36 -132.737 25.4518 3.47321
834 Coyote | 1100 | -9830.8 1133.71 36.4394 4.11518
94 Defias Cutpurse | 2361 | -9278.96 202.577 67.4938 5.91468
