883 Deer | 347 | -9491.67 -27.8624 58.6116 1.54346
589 Defias Pillager | 2338 | -11022.1 1485.84 43.1308 1.42198
1115 Rockjaw Skullthumper | 726 | -5793.76 -1608.02 358.942 2.06473
114 Harvest Watcher | 378 | -10289.6 1452.46 39.9389 5.98362
1922 Gray Forest Wolf | 372 | -9595.89 -618.151 56.5587 5.53368
628 Black Ravager | 780 | -10351.8 -1039.78 47.6619 0.836529
834 Coyote | 1100 | -10284.5 1150.22 38.8422 0
1195 Forest Lurker | 909 | -5220.84 -2920.89 338.739 6.10299
5158 Tilli Thistlefuzz | 3120 | -4801.37 -1196.13 505.898 0.20944
441 Black Dragon Whelp | 497 | -9666.78 -2677.67 62.5394 5.99173
454 Young Goretusk | 503 | -10087.9 1259.42 39.1124 6.10851
1632 Adele Fielder | 3335 | -9375.68 -74.4761 64.5206 3.45575
712 Redridge Thrasher | 269 | -9495.33 -1905.57 79.5479 0.244346
2955 Plainstrider | 1219 | -3016.11 -218.87 55.132 4.68896
7978 Bimble Longberry | 7119 | -4690.72 -949.035 501.657 2.23458
517 Murloc Oracle | 529 | -10635.4 2077.14 8.09873 0.514792
4974 Aldwin Laughlin | 2974 | -8885.25 614.394 95.2576 3.53887
623 Skeletal Miner | 158 | -11289.4 1582.6 36.4502 -0.289812
7381 Silver Tabby | 5555 | -11033 1500.66 43.1337 4.66122
114 Harvest Watcher | 378 | -10197.8 1428.2 40.4975 2.47529
485 Blackrock Outrunner | 6034 | -8841.63 -2515.98 132.914 2.67035
6250 Crawler | 1249 | -10526.4 2092.79 5.86929 1.09407
1393 UNKNOWN | 765 | -5703.36 -3927.25 347.21 1.71042
6299 Delfrum Flintbeard | 5021 | 6545.89 440.145 7.65281 4.90438
441 Black Dragon Whelp | 497 | -9586.06 -2255.89 86.518 3.80405
2442 Cow | 1060 | -9375.1 132.214 61.6341 5.96639
442 Tarantula | 498 | -9622.05 -1825.64 52.4982 4.17306
1984 Young Thistle Boar | 6807 | 10424.7 892.401 1318.24 5.06413
3518 Thomas Miller | 1541 | -8798.12 682.086 101.248 2.87771
548 Murloc Minor Tidecaller | 983 | -9600.83 -2663.8 58.9514 1.0307
883 Deer | 347 | -9787.16 904.562 57.1241 3.73906
1126 Large Crag Boar | 381 | -5255.37 -429.736 389.024 2.16584
428 Dire Condor | 490 | -9635.94 -2773.22 58.3982 3.92423
1397 Frostmane Seer | 5610 | -5330.39 -264.031 439.96 3.93682
504 Defias Trapper | 2332 | -9873.43 1324.17 43.026 4.57276
1126 Large Crag Boar | 381 | -5469.91 -120.729 417.13 6.16973
157 Goretusk | 389 | -10048.5 1638.17 40.9896 4.64199
95 Defias Smuggler | 4418 | -10034.3 1409.45 41.8841 5.57738
127 Murloc Tidehunter | 386 | -11359.1 1813.63 8.04187 4.63607
437 Blackrock Renegade | 6037 | -8754.89 -2534.21 138.082 5.96903
504 Defias Trapper | 2332 | -10409 1190.09 43.1485 0.66188
199 Young Fleshripper | 410 | -10290.2 1286.31 44.4117 3.08443
454 Young Goretusk | 503 | -10205.1 902.463 43.1991 -1.5077
732 Murloc Lurker | 504 | -9833.85 -1641.15 27.3722 0.369454
227 Mabel Solaj | 4340 | -10526.9 -1165.01 27.6413 0.0592462
2961 UNKNOWN | 1058 | -3250.33 -111.761 64.7342 5.5676
1860 Voidwalker | 1132 | -9592.95 -2062.91 64.2561 1.42982
1202 Tunnel Rat Kobold | 26 | -5296.13 -2721.53 342.612 6.15091
834 Coyote | 1100 | -10046.3 953.119 36.6004 6.07909
844 Antonio Perelli | 4416 | -9260.74 -2196.34 63.9249 3.50811
548 Murloc Minor Tidecaller | 983 | -9487.31 -2848.71 73.2314 1.98268
1922 Gray Forest Wolf | 372 | -9549.88 -517.044 63.7986 0
932 Guard Ashlock | 3384 | -9320.51 -2285.16 71.0098 2.98845
1166 Stonesplinter Seer | 763 | -5970.66 -2981.44 388.553 0.610865
590 Defias Looter | 2341 | -9829.77 1430.13 36.8409 4.87452
2975 Venture Co. Hireling | 7243 | -2589.22 -756.11 -3.28374 3.89269
1922 Gray Forest Wolf | 372 | -9551.58 -581.908 59.6257 4.44936
620 Chicken | 304 | -10092.6 1052.48 37.2579 4.80287
833 Coyote Packleader | 643 | -9919.09 943.619 36.9848 1.73159
1115 Rockjaw Skullthumper | 726 | -5786.89 -1679.46 359.329 2.33884
454 Young Goretusk | 503 | -10112.4 1258.04 37.7383 3.60262
157 Goretusk | 389 | -10845.8 1228.79 33.0712 3.94775
422 Murloc Flesheater | 486 | -9613.71 -2602.37 58.3918 1.63918
501 Riverpaw Herbalist | 413 | -11013.7 1895.13 39.1777 2.73065
517 Murloc Oracle | 529 | -11160.8 2062.4 -3.32308 1.94298
1860 Voidwalker | 1132 | -9134.72 -2567.61 116.325 4.82824
2442 Cow | 1060 | -9722.29 -1228.08 50.3633 5.58616
449 Defias Knuckleduster | 2344 | -11157.6 1713.76 42.2156 4.53786
706 Frostmane Troll Whelp | 5606 | -6450.38 527.696 385.344 -0.31399
1412 Squirrel | 134 | -8973.5 764.489 96.6419 5.78865
114 Harvest Watcher | 378 | -10476.7 1810.06 36.5664 2.43907
2957 Elder Plainstrider | 1221 | -1738.47 117.951 -3.69476 3.37805
1083 Murloc Shorestriker | 188 | -9590.51 -2630.67 60.7304 2.61799
8055 Thelsamar Mountaineer | 1598 | -10622.6 1036.35 34.4173 2.73627
2880 Hurom Juggendolf | 5041 | -5626.35 -1539.59 399.069 3.13151
1135 Wendigo | 950 | -5361.56 -259.345 361.43 2.96706
6250 Crawler | 1249 | -10517.4 2129.28 -3.96295 4.50295
1186 Elder Black Bear | 762 | -5520.9 -3039.13 360.055 5.56546
80 Kobold Laborer | 373 | -8640.19 -143.559 86.657 0.569242
114 Harvest Watcher | 378 | -9867.48 1214.35 41.2906 5.78832
441 Black Dragon Whelp | 497 | -9681.6 -2610.96 63.1925 1.11327
1124 Frostmane Shadowcaster | 5613 | -5588.11 738.625 392.105 2.22843
1116 Rockjaw Ambusher | 726 | -5670.76 -1678.07 360.768 5.06772
456 Murloc Minor Oracle | 504 | -9779.35 1811.63 10.2043 2.59984
5858 Greater Lava Spider | 4458 | -6596.03 -1153.74 270.415 4.61681
7049 Flamescale Broodling | 400 | -8177.64 -1174.28 140.52 3.19438
708 Small Crag Boar | 607 | -6151.12 691.147 391.861 0.806431
590 Defias Looter | 2340 | -9889.03 1424.72 40.0796 3.05923
1135 Wendigo | 950 | -5617.47 -413.529 397.65 4.87336
883 Deer | 347 | -10011.6 204.528 30.2526 3.92814
2231 Pygmy Tide Crawler | 996 | 6496.28 586.122 -27.5046 0.0566907
428 Dire Condor | 490 | -9674.4 -2585.42 59.5984 6.02116
157 Goretusk | 389 | -10525.2 1504.82 61.7912 3.88966
6250 Crawler | 1249 | -10288.3 2036.75 9.92424 4.68891
1195 Forest Lurker | 909 | -5050.15 -2911.27 332.081 0.151015
422 Murloc Flesheater | 486 | -9622.86 -2650.22 57.5268 1.86865
454 Young Goretusk | 503 | -10151.3 915.995 37.8071 6.26659
2110 Black Rat | 1141 | -10392.6 -1103.49 20.4711 5.63741
416 Imp | 4449 | -5418.4 -119.478 399.306 1.28236
2231 Pygmy Tide Crawler | 996 | 6481.18 659.712 -31.9688 6.20355
1192 UNKNOWN | 704 | -5318.36 -4116.19 333.922 2.16421
946 Frostmane Novice | 5605 | -6526.44 300.678 382.367 5.45028
1135 Wendigo | 950 | -5479.69 -123.483 346.827 3.25512
454 Young Goretusk | 503 | -10387.4 1041.05 34.7308 -0.111783
834 Coyote | 1100 | -10495.8 1224.98 70.1949 2.94878
1166 Stonesplinter Seer | 763 | -6052.62 -2950.73 401.998 3.32767
3514 Tenaron Stormgrip | 1527 | 10492.5 807.28 1397.35 5.55015
1298 Frederick Stover | 1427 | -8795.56 709.062 102.284 4.54576
721 Rabbit | 328 | -5471.47 334.094 397.806 5.78094
1400 Wetlands Crocilisk | 1036 | -3366.46 -1436.58 5.60624 3.21986
480 Rusty Harvest Golem | 514 | -9824.75 1004.43 29.1304 3.69489
428 Dire Condor | 490 | -9681.75 -2812.21 51.6914 2.79944
1860 Voidwalker | 1132 | -8982.22 -2600.37 132.72 0.278813
121 Defias Pathstalker | 2336 | -11024.2 1660.14 42.5792 4.10152
547 Great Goretusk | 499 | -10861.4 983.419 34.093 0.00390623
7049 Flamescale Broodling | 400 | -8081.78 -747.016 134.614 2.92925
832 Dust Devil | 5327 | -10643.7 810.358 49.6937 5.49779
5433 Tamed Bear | 982 | -9690.26 676.022 34.8794 2.02458
199 Young Fleshripper | 410 | -10040.7 1297.59 43.0925 2.05993
2958 Prairie Wolf | 643 | -2951.28 256.774 88.7776 4.73777
7232 Borgus Steelhand | 6007 | -8392.69 690.845 95.3568 5.35816
2031 Young Nightsaber | 3030 | 10266.9 829.202 1339.98 -1.82127
928 Lord Grayson Shadowbreaker | 1499 | -8577.5 881.466 106.602 5.42797
569 Green Recluse | 957 | -10771.3 484.177 33.0181 6.07087
5595 Ironforge Guard | 3527 | -4831.9 -1156.01 502.292 4.57276
1115 Rockjaw Skullthumper | 726 | -5813.61 -1590.8 358.936 5.04884
3979 Librarian Mae Paledust | 2049 | -4635.11 -1306.36 503.465 2.02458
623 Skeletal Miner | 158 | -11346.3 1543.13 28.6846 4.00226
727 Ironforge Mountaineer | 1608 | -5684.27 -1593.43 383.388 2.05949
428 Dire Condor | 490 | -9045.99 -2528.27 127.727 5.52993
834 Coyote | 1100 | -9892.13 1023.76 33.3523 6.10744
199 Young Fleshripper | 410 | -9833.88 1074.08 29.5158 3.54668
589 Defias Pillager | 2339 | -11023.6 1500.94 43.285 4.27606
454 Young Goretusk | 503 | -10382.2 1148.02 35.6093 1.57487
127 Murloc Tidehunter | 386 | -11389.2 1807.98 7.4243 4.66249
1976 Stormwind City Patroller | 3167 | -8908.22 842.398 95.8135 5.24492
1134 Young Wendigo | 929 | -5673.87 -318.891 368.84 2.21902
114 Harvest Watcher | 378 | -9986.76 1221.93 41.6278 3.2903
2930 Sentinel Glynda Nal'Shea | 2865 | 6443.75 472.917 8.37515 1.57091
1109 Fleshripper | 410 | -10417.6 1449.93 45.6464 3.1071
428 Dire Condor | 490 | -9050.68 -2532.24 127.075 3.28452
1186 Elder Black Bear | 762 | -4950.22 -2688.51 325.366 4.75208
6250 Crawler | 1249 | -10349.2 2075.11 1.73435 3.09959
2975 Venture Co. Hireling | 7243 | -2572.37 -722.255 -6.29161 5.39996
1115 Rockjaw Skullthumper | 726 | -5751.54 -1660.86 358.774 5.04661
449 Defias Knuckleduster | 2344 | -11169.5 1722.13 39.7894 4.04358
721 Rabbit | 328 | 10266.3 790.21 1345.37 5.68422
2442 Cow | 1060 | -9736.45 418.031 40.569 2.49771
1195 Forest Lurker | 909 | -4893.83 -2770.55 328.745 -2.12402
489 Protector Dutfield | 2364 | -10497.7 1044.67 60.5194 2.62652
1163 Stonesplinter Skullthumper | 764 | -6036.05 -2983.03 401.547 2.97496
620 Chicken | 304 | -10723 1652.23 44.1267 3.81212
476 Kobold Geomancer | 139 | -9773.5 98.6522 6.0157 2.72758
708 Small Crag Boar | 607 | -6270.66 420.443 384.632 5.52022
505 Greater Tarantula | 520 | -9177.9 -2699.05 89.9445 1.16744
1726 Defias Magician | 2321 | -11249.3 1659.45 33.4287 3.36001
449 Defias Knuckleduster | 2345 | -11280.9 1715.27 39.7011 4.40886
1188 Grizzled Black Bear | 708 | -5279.46 -3783.65 313.327 0.106344
727 Ironforge Mountaineer | 1598 | -5449.51 -509.297 397.248 4.97419
2914 Snake | 1206 | -10488.5 1318.46 44.0688 6.03056
424 Redridge Poacher | 488 | -9792.97 -2219.13 58.7108 0.610865
1135 Wendigo | 950 | -5376.55 -214.389 360.22 5.43438
1292 Maris Granger | 1449 | -8716.41 469.414 98.6964 2.60054
1161 Stonesplinter Trogg | 763 | -5954.32 -2881.17 373.227 4.93928
1190 Mountain Boar | 702 | -4752.1 -2685.13 331.435 5.55015
1131 Winter Wolf | 801 | -5474.48 -740.513 397.809 1.10672
330 Princess | 454 | -9789.35 -886.957 39.7016 2.96783
422 Murloc Flesheater | 486 | -9543.32 -2823.23 76.5485 2.9965
2442 Cow | 1060 | -9440.58 -1478.14 61.3673 0.816056
2958 Prairie Wolf | 643 | -2496.42 -550.01 -8.92489 3.87303
428 Dire Condor | 490 | -9604.71 -2680.99 59.5705 -0.0710291
1673 Alyssa Eva | 257 | -10531.5 -1226.24 28.613 1.41372
883 Deer | 347 | -9284.46 456.645 79.4296 0.174785
599 Marisa du'Paige | 2355 | -11192.6 1468.89 15.7949 5.63685
121 Defias Pathstalker | 2337 | -11114.7 1169.75 60.0962 4.69301
2442 Cow | 1060 | -9681.25 -164.11 45.2285 0.723238
2442 Cow | 1060 | -9759.17 -642.932 40.9868 6.26756
721 Rabbit | 328 | -5317.7 423.275 386.665 2.13064
1986 Webwood Spider | 760 | 10725.4 945.449 1330.92 2.27254
833 Coyote Packleader | 643 | -10125 1841.67 37.2992 5.28114
1727 Defias Worker | 341 | -11218 1640.98 27.4693 2.68781
721 Rabbit | 4626 | -5535.81 -2348.6 400.375 6.07892
833 Coyote Packleader | 643 | -9748.82 1355.62 41.878 3.28749
721 Rabbit | 4626 | -5654.88 -1455.75 399.925 4.85053
466 General Marcus Jonathan | 1688 | -8953.95 521.019 96.5399 3.83972
1726 Defias Magician | 2321 | -11232 1507.5 27.1294 1.59465
423 Redridge Mongrel | 487 | -9775.33 -2267.72 59.3342 5.88176
1039 Fen Dweller | 712 | -3297.07 -1071.73 6.37522 2.34147
1860 Voidwalker | 1132 | -5880.4 -2888.31 367.147 0.0451275
1922 Gray Forest Wolf | 372 | -9409.9 -982.812 61.2487 0.821333
589 Defias Pillager | 2339 | -10663.9 1727.22 40.0942 4.50389
1116 Rockjaw Ambusher | 726 | -5645.78 -1694.64 361.766 5.72613
1922 Gray Forest Wolf | 372 | -9516.95 -1006.78 53.7865 1.33218
620 Chicken | 304 | -10314.9 1419.38 40.0088 3.02587
428 Dire Condor | 490 | -9245.44 -2786.93 90.687 2.77596
1860 Voidwalker | 1132 | -11074.3 1685.91 44.5339 5.80802
1195 Forest Lurker | 909 | -5253.85 -2848.31 345.385 2.18537
199 Young Fleshripper | 410 | -10421.2 1219.53 46.3312 1.96363
1727 Defias Worker | 341 | -11240.4 1588.7 34.1353 4.93928
706 Frostmane Troll Whelp | 5606 | -6566.57 410.644 386.641 3.7132
547 Great Goretusk | 499 | -10961.3 964.437 34.0219 5.53992
1201 Snow Leopard | 954 | -5858.36 -637.413 398.382 1.53675
423 Redridge Mongrel | 487 | -9553.98 -1974.29 70.3732 6.22649
217 Venom Web Spider | 959 | -10714.2 499.811 31.8283 3.82431
119 Longsnout | 381 | -9946.01 681.293 30.3726 0.219941
2096 Tarrel Rockweaver | 1677 | -3584.92 -864.141 12.9589 4.51552
890 Fawn | 654 | -9243.71 240.04 70.7864 4.892
6271 Mouse | 4960 | -10317.6 1113.01 36.8466 3.14159
712 Redridge Thrasher | 269 | -9722.92 -2214.58 60.4656 1.31868
6966 Lucius | 5752 | -9328.45 -2180.02 64.0383 1.93732
1126 Large Crag Boar | 381 | -5735.13 -574.069 399.182 4.55531
623 Skeletal Miner | 158 | -11343.3 1530.93 28.5278 0
1976 Stormwind City Patroller | 3167 | -8644.98 779.601 96.636 0.758717
426 Redridge Brute | 489 | -9108 -2071 128.634 5.7907
1135 Wendigo | 950 | -5625.61 -178.399 365.835 4.7822
547 Great Goretusk | 499 | -10948.8 897.161 35.5933 3.45264
705 Ragged Young Wolf | 855 | -6349.13 321.759 379.837 0.133565
123 Riverpaw Mongrel | 383 | -10576.7 1977.14 34.8893 5.54691
589 Defias Pillager | 2339 | -10671.5 1732.19 39.7015 4.85202
1412 Squirrel | 134 | -5556.52 -2858.54 361.183 0
824 Defias Digger | 556 | -11078.7 1543.25 44.0841 1.65094
517 Murloc Oracle | 529 | -11345.5 1851.59 7.54703 5.65726
548 Murloc Minor Tidecaller | 983 | -9593.16 -2659.37 61.3317 2.79253
1163 Stonesplinter Skullthumper | 764 | -6144.17 -2956.78 397.084 0
213 Starving Dire Wolf | 785 | -10245.3 537.074 27.6331 4.64669
1028 Bluegill Muckdweller | 486 | -3245.58 -1351.39 6.29183 0.243147
624 Undead Excavator | 569 | -11309.3 1592.38 36.3408 5.41661
513 Murloc Netter | 385 | -9777.77 1686.65 6.44127 3.35451
1165 UNKNOWN | 764 | -5753.23 -3975.56 325.883 4.05615
834 Coyote | 1100 | -10435.4 1065.18 50.4818 3.27079
1116 Rockjaw Ambusher | 726 | -5608.33 -1675.34 398.343 0.906557
1109 Fleshripper | 410 | -9923.62 1203.47 42.2744 1.83675
2031 Young Nightsaber | 3030 | 10352.3 675.339 1329.77 3.30048
721 Rabbit | 4626 | -9489.65 -2219.31 76.706 1.30173
2098 Ram | 2785 | -4075.73 -2388.28 105.371 2.89282
721 Rabbit | 4626 | -9529.45 -2165.61 97.8182 5.8911
2952 Bristleback Quilboar | 1967 | -3119.42 -1023.77 51.7617 3.7001
1250 Drake Lindgren | 3326 | -9483.1 -1356.25 47.041 0.767945
7049 Flamescale Broodling | 400 | -8218.75 -956.25 133.333 3.28952
1434 Menethil Sentry | 2680 | -3530.94 -915.017 9.05408 5.12707
7049 Flamescale Broodling | 400 | -8155.32 -1143.11 137.451 1.46667
624 Undead Excavator | 569 | -11331.7 1581.06 34.318 1.91883
199 Young Fleshripper | 410 | -10060.9 1174.38 38.9828 4.04942
442 Tarantula | 498 | -9714.23 -1838.5 52.1444 4.97653
485 Blackrock Outrunner | 6034 | -9769.07 -3219.99 58.7628 5.39644
7560 Snowshoe Rabbit | 328 | -3467.82 -960.451 11.3416 2.03806
4075 Rat | 1141 | -8791.85 675.99 101.915 3.93203
437 Blackrock Renegade | 6037 | -9507.85 -2871.82 93.5317 -3.1192
154 Greater Fleshripper | 388 | -10634.2 934.451 38.3904 5.48466
539 Pygmy Venom Web Spider | 958 | -10054.4 -1334.68 30.6838 4.8102
424 Redridge Poacher | 488 | -9727.74 -2173.95 60.4117 4.35088
834 Coyote | 1100 | -10102.9 1083.86 36.6646 -2.59427
1109 Fleshripper | 410 | -10300.6 1662.97 39.4073 4.73973
454 Young Goretusk | 503 | -10451.6 1174.72 43.3733 0.0380152
124 Riverpaw Brute | 384 | -10816.8 1281.5 33.0545 0.971909
1975 Eastvale Lumberjack | 5034 | -9475.9 -1201.91 48.9691 0.740242
452 Riverpaw Bandit | 383 | -11034.1 783.808 37.4935 3.61283
1131 Winter Wolf | 801 | -5388.49 -712.496 397.384 3.46812
1186 Elder Black Bear | 762 | -5873.38 -2520.37 306.814 2.40368
122 Defias Highwayman | 2343 | -11274.8 1518.88 79.4609 1.96428
1131 Winter Wolf | 801 | -5531.25 -668.75 414.378 2.67795
1195 Forest Lurker | 909 | -5244.06 -2922.76 339.11 2.52479
2104 Captain Stoutfist | 5409 | -3732.46 -797.345 26.7802 5.77704
2442 Cow | 1060 | -9553.5 58.0648 60.9503 4.19373
6250 Crawler | 1249 | -10362.1 2058.94 6.02209 1.68681
423 Redridge Mongrel | 487 | -9500.44 -1903.07 79.2111 5.44543
442 Tarantula | 498 | -9694.83 -2128.75 58.0906 0.304193
2961 UNKNOWN | 1058 | -3436.98 -359.824 101.555 4.04741
883 Deer | 347 | -9208.47 336.882 72.6015 4.65998
590 Defias Looter | 2341 | -10726.8 1733.03 40.8876 2.86111
199 Young Fleshripper | 410 | -10313.1 1316.6 54.6287 0
1122 Frostmane Hideskinner | 5612 | -5608.08 753.882 386.006 3.6026
117 Riverpaw Gnoll | 174 | -9705.95 1431.5 46.5906 1.07879
114 Harvest Watcher | 378 | -10167 1280.82 37.3605 0.598054
504 Defias Trapper | 2331 | -10312.4 1400.41 41.507 0.471239
786 Grelin Whitebeard | 1354 | -6363 567.085 385.851 2.47837
500 Riverpaw Scout | 174 | -10623 1913.95 44.2343 3.56667
1188 Grizzled Black Bear | 708 | -5521.43 -3198.49 339.298 0.632959
442 Tarantula | 498 | -9650.7 -1873.7 58.9683 3.46334
124 Riverpaw Brute | 384 | -10855.2 1119.54 47.2301 3.57178
5169 Tynnus Venomsprout | 3114 | -4641.6 -1132.24 507.244 0.122173
2110 Black Rat | 1141 | -10266 -1159.05 21.8152 2.35794
1162 Stonesplinter Scout | 763 | -5951.26 -2887.07 372.42 2.25147
1933 Sheep | 856 | -4805.34 -2783.69 325.017 1.21175
1226 Maxan Anvol | 3429 | -5590.56 -529.657 399.735 2.23402
1196 Ice Claw Bear | 806 | -5434.9 433.333 387.041 2.15873
824 Defias Digger | 2441 | -11129.7 1498.61 36.0915 1.27518
589 Defias Pillager | 2338 | -10425.6 1899.49 6.57512 1.60137
732 Murloc Lurker | 504 | -9934.84 -1139.39 22.0548 3.46783
1434 Menethil Sentry | 2680 | -3847.67 -877.888 6.85286 5.334
505 Greater Tarantula | 520 | -9198.31 -2719.67 88.8043 6.15213
1116 Rockjaw Ambusher | 726 | -5623.38 -1684.69 362.177 2.30217
883 Deer | 347 | -9197.87 428.555 90.9483 0.24877
1860 Voidwalker | 1132 | -9636.14 -2744.73 59.2042 4.35534
440 Blackrock Grunt | 6033 | -9821.79 -3254.66 59.22 0.558505
124 Riverpaw Brute | 384 | -11088.7 1914.05 33.3606 0.715585
547 Great Goretusk | 499 | -10998.9 1097.11 38.7679 -0.690989
706 Frostmane Troll Whelp | 5606 | -6467.74 480.409 387.341 6.19496
1125 Crag Boar | 607 | -5576.75 -672.983 407.018 1.87403
416 Imp | 4449 | -6052.15 383.19 398.874 1.16297
1118 Rockjaw Backbreaker | 723 | -5652.08 -2102.08 401.196 0.891318
3417 Living Flame | 1405 | -11225.7 1605.16 32.736 -1.55713
428 Dire Condor | 490 | -9044.11 -2627.05 126.609 0.081994
1127 Elder Crag Boar | 381 | -5660.5 -1200.94 390.735 2.38018
1860 Voidwalker | 1132 | -10220.1 1085.66 36.3668 4.9262
547 Great Goretusk | 499 | -10987.5 987.575 37.8026 2.09866
1135 Wendigo | 950 | -5483.72 -217.609 354.253 5.85258
2442 Cow | 1060 | -9239.11 61.347 73.9614 0.867047
456 Murloc Minor Oracle | 504 | -9590.83 1511.04 0.0984433 2.30383
1083 Murloc Shorestriker | 188 | -9609.75 -2622.32 57.016 2.75762
501 Riverpaw Herbalist | 413 | -10987.9 1957.83 32.8947 0.631234
114 Harvest Watcher | 378 | -10119.7 1149.59 36.9479 2.04204
2442 Cow | 1060 | -9207.29 442.023 91.425 2.32202
416 Imp | 4449 | -8811.12 -2219.49 142.388 1.16047
833 Coyote Packleader | 643 | -9923.28 949.094 37.9848 2.50034
440 Blackrock Grunt | 6033 | -9268.24 -2208.56 64.1287 2.40771
248 Gramma Stonefield | 2959 | -9880.63 322.619 37.8244 3.14159
1418 Bluegill Raider | 391 | -3975.69 -902.101 8.99404 6.23605
883 Deer | 347 | -9378.99 144.352 61.2139 3.36129
504 Defias Trapper | 2332 | -10414.9 1043.58 43.6082 3.71551
458 Murloc Hunter | 506 | -10568.2 2109.97 0.991297 6.19592
437 Blackrock Renegade | 6037 | -8848.26 -2489.72 132.068 3.91042
589 Defias Pillager | 2339 | -10561 1972.78 -4.40946 5.57141
422 Murloc Flesheater | 486 | -9526.38 -2646.27 49.0287 1.76613
1083 Murloc Shorestriker | 188 | -9569.77 -2597.82 53.8957 2.281
1128 Young Black Bear | 719 | -5812.65 -330.619 362.271 1.12923
834 Coyote | 1100 | -10383.3 1750 39.3901 3.79405
590 Defias Looter | 2340 | -10676.3 1754.09 39.4898 0.418879
824 Defias Digger | 2441 | -11174 1467.44 16.0338 -0.544556
590 Defias Looter | 2340 | -10633.1 1803.18 33.1041 2.84531
545 Murloc Tidecaller | 386 | -9376.52 -2721.64 58.7412 1.76922
578 Murloc Scout | 391 | -9242.5 -2405.86 66.0573 0.254444
124 Riverpaw Brute | 384 | -10880.5 1193.37 33.5646 2.75676
154 Greater Fleshripper | 388 | -10381.2 2091.9 1.29321 0.671278
590 Defias Looter | 2340 | -10730.9 1678.79 45.2913 5.8204
1109 Fleshripper | 410 | -10398.3 919.554 43.3563 5.87443
1176 Tunnel Rat Forager | 26 | -5264.39 -2717.42 343.116 1.31664
5862 Twilight Geomancer | 2191 | -6476.29 -925.345 333.456 5.20492
2442 Cow | 1060 | -9813.38 469.736 36.2557 5.12446
834 Coyote | 1100 | -9834.6 1137.87 36.3528 3.98364
5595 Ironforge Guard | 3524 | -4697.83 -944.676 501.67 5.15527
2442 Cow | 1060 | -9964.52 906.811 36.9289 4.60633
1417 Young Wetlands Crocilisk | 1035 | -3288.48 -2573.52 12.5537 4.40648
501 Riverpaw Herbalist | 413 | -10721.3 1963.85 37.9308 1.58251
547 Great Goretusk | 499 | -9723.66 -2148.53 59.8568 1.33705
721 Rabbit | 328 | -5692.48 -578.056 401.814 5.49905
1195 Forest Lurker | 909 | -5803.88 -2575.03 309.362 5.18193
590 Defias Looter | 2340 | -10955.6 1482.97 36.5823 0.82523
440 Blackrock Grunt | 6033 | -9229.9 -2375.24 91.9176 5.06145
428 Dire Condor | 490 | -9662.62 -2958.79 51.2874 -1.58971
2671 Mechanical Squirrel | 134 | -8878.98 639.858 97.7625 3.64928
3035 Flatland Cougar | 1058 | -2044.42 -101.133 -8.15367 1.84185
590 Defias Looter | 2340 | -10932.8 1456.84 48.692 4.30514
80 Kobold Laborer | 373 | -8553.24 -148.418 88.7839 6.10829
2955 Plainstrider | 1219 | -3150.36 -509.493 31.8501 1.24313
620 Chicken | 304 | -10092.4 1054.68 37.0184 2.13468
3450 UNKNOWN | 5207 | -117.832 -843.755 16.8126 4.76031
547 Great Goretusk | 499 | -9725.18 -2188.28 59.4407 0
114 Harvest Watcher | 378 | -10936.9 1384.8 41.8162 5.03248
1308 Owen Vaughn | 243 | -9464.88 91.084 58.3423 5.42659
1309 Wynne Larson | 103 | -9463.98 86.202 58.3439 0.867357
157 Goretusk | 389 | -10356.8 1692.43 36.1474 1.66862
452 Riverpaw Bandit | 383 | -11037.2 1044.42 36.7172 5.74213
423 Redridge Mongrel | 487 | -9457.9 -1897.8 82.7276 2.56563
1986 Webwood Spider | 760 | 10721.8 937.162 1328.92 4.28776
1186 Elder Black Bear | 762 | -5218.95 -2828.26 339.812 3.99851
5857 Searing Lava Spider | 4457 | -7063.41 -1577.69 247.583 3.5511
105 Guard | 4592 | -8918.59 -201.097 89.1668 4.35754
548 Murloc Minor Tidecaller | 983 | -9593.16 -2659.37 61.3317 2.79253
454 Young Goretusk | 503 | -9945.93 1173.64 41.8787 1.53223
590 Defias Looter | 2341 | -9853.1 1406.65 38.1029 5.11381
422 Murloc Flesheater | 486 | -9546.6 -2803.63 71.5798 5.15244
2032 Mangy Nightsaber | 6805 | 10605.7 759.075 1315.73 1.98336
441 Black Dragon Whelp | 497 | -9637.13 -2711.36 58.4583 1.24966
199 Young Fleshripper | 410 | -10216.2 885.651 41.6065 2.31485
2442 Cow | 1060 | -9388.75 -919.966 63.1543 3.13337
428 Dire Condor | 490 | -9658.43 -2566.64 57.871 1.40753
1860 Voidwalker | 1132 | -9424.39 377.92 50.5369 5.55244
157 Goretusk | 389 | -10416.6 1589.63 43.7868 1.13806
123 Riverpaw Mongrel | 383 | -10751.8 1957.72 37.4189 4.59022
5480 Ilsa Corbin | 3287 | -8688.56 325.764 109.521 4.43314
2442 Cow | 1060 | -9596.19 -614.026 56.776 2.18155
834 Coyote | 1100 | -10151.1 1518.39 40.7521 4.8249
448 Hogger | 501 | -10098.9 617.492 38.6621 2.23065
1197 Stonesplinter Shaman | 764 | -6183.28 -2984.08 388.325 5.49779
428 Dire Condor | 490 | -9696.65 -2850.03 51.6342 2.20227
